t_nav_pdf|General Quiz||0|1|2|a|https://cdn.jsdelivr.net/gh/kamleshwebnet/book_html/28th%20Oct%202018%20S1_90898813.pdf
t_nav_pdf|Science Quiz||0|1|3|a|https://cdn.jsdelivr.net/gh/kamleshwebnet/book_html/28th%20Oct%202018%20S1_90898813.pdf
t_nav_pdf|History|General Quiz|1|0|a.png|a|https://cdn.jsdelivr.net/gh/kamleshwebnet/book_html/Paybill%20Reports.pdf
t_nav_pdf|Chemistry|Science Quiz|1|1|icon_chemistry.png|a|https://cdn.jsdelivr.net/gh/kamleshwebnet/book_html/28th%20Oct%202018%20S1_90898813.pdf
t_nav_pdf|Biology|Science Quiz|1|1|icon_biology.png|a|https://cdn.jsdelivr.net/gh/kamleshwebnet/book_html/28th%20Oct%202018%20S1_90898813.pdf
t_nav_pdf|Physics|Science Quiz|1|1|4|a|https://cdn.jsdelivr.net/gh/kamleshwebnet/book_html/28th%20Oct%202018%20S1_90898813.pdf
t_nav_pdf|Botany|Biology|2|0|icon_botany.png|apdf|https://cdn.jsdelivr.net/gh/kamleshwebnet/book_html/28th%20Oct%202018%20S1_90898813.pdf
t_nav_pdf|Zoology|Biology|2|1|icon_zoology.png|a|https://cdn.jsdelivr.net/gh/kamleshwebnet/book_html/28th%20Oct%202018%20S1_90898813.pdf
t_nav_pdf|Organic|Chemistry|2|1|icon_organic.png|a|https://cdn.jsdelivr.net/gh/kamleshwebnet/book_html/28th%20Oct%202018%20S1_90898813.pdf
t_nav_pdf|Physical Chem|Chemistry|2|0|icon_physical.png|a|https://cdn.jsdelivr.net/gh/kamleshwebnet/book_html/28th%20Oct%202018%20S1_90898813.pdf
t_nav_pdf|Mechanics|Physics|2|1|icon_mechanics.png|a|https://cdn.jsdelivr.net/gh/kamleshwebnet/book_html/28th%20Oct%202018%20S1_90898813.pdf
t_nav_pdf|Thermodynamics|Physics|2|0|icon_thermo.png|a|https://cdn.jsdelivr.net/gh/kamleshwebnet/book_html/28th%20Oct%202018%20S1_90898813.pdf
t_nav_mcq|General Quiz||0|1|ABC|a|1|https://cdn.jsdelivr.net/gh/kamleshwebnet/book_html/historyquiz.csv
t_nav_mcq|Science Quiz||0|1|ABC|a|1|https://cdn.jsdelivr.net/gh/kamleshwebnet/book_html/historyquiz.csv
t_nav_mcq|History|General Quiz|1|0|historyquiz.csv|a|1|https://cdn.jsdelivr.net/gh/kamleshwebnet/book_html/historyquiz.csv
t_radio|AIR|Air News|img_fm_airnews.jpg|https://airhlspush.pc.cdn.bitgravity.com/httppush/hlspbaudio002/hlspbaudio00264kbps.m3u8
t_radio|MP AIR|Rewa FM|img_fm_rewa|https://air.pc.cdn.bitgravity.com/air/live/pbaudio225/playlist.m3u8
t_radio|MP AIR|Sagar FM|img_fm_sagar|https://air.pc.cdn.bitgravity.com/air/live/pbaudio204/playlist.m3u8
t_radio|MP AIR|Shahdol FM|img_fm_shandol|https://air.pc.cdn.bitgravity.com/air/live/pbaudio228/playlist.m3u8
t_radio|MP AIR|Shivpuri FM|img_fm_shivpuri|https://air.pc.cdn.bitgravity.com/air/live/pbaudio171/playlist.m3u8
t_radio|Artist Radio|Arijit Singh|img_fm_arijit|https://stream.zeno.fm/rfpf8qec94zuv
t_radio|Artist Radio|A.R. Rahman|img_fm_arrahman|https://stream.zeno.fm/xk3g6h1vsa0uv
t_radio|Artist Radio|Asha Bhosle|img_fm_ashaji.jpg|https://stream.zeno.fm/55dqsbewxwzuv
t_radio|Artist Radio|Himesh Reshammiya|img_fm_himesh|https://stream.zeno.fm/wg53ebxp8hhvv
t_radio|Artist Radio|Kishore Kumar|img_fm_kishore|https://stream.zeno.fm/0ghtfp8ztm0uv
t_radio|Artist Radio|Kumar Sanu|img_fm_kumarsanu|https://stream.zeno.fm/xpp502dr97zuv
t_radio|Artist Radio|Lata Mangeshkar|img_fm_lataji|https://stream.zeno.fm/87xam8pf7tzuv
t_radio|Artist Radio|Mohammed Rafi|img_fm_rafi|https://stream.zeno.fm/2xx62x8ztm0uv
t_radio|Artist Radio|Mukesh|img_fm_mukesh|https://stream.zeno.fm/mrcz5sus1p8uv
t_radio|Artist Radio|Shreya Ghosal|img_fm_shreyaghosal|https://2.mystreaming.net/uber/bollywoodshreyaghosal/icecast.audio
t_radio|Artist Radio|Sonu Nigam|img_fm_sonu|https://nl4.mystreaming.net/uber/bollywoodsonunigam/icecast.audio
t_radio|Artist Radio|Udit Narayan|img_fm_uditnarayan|https://stream.zeno.fm/saztm64ts0quv
t_radio|Artist Radio|NADEEM-SHRAVAN MELODIES||https://stream.zeno.fm/iewyuwyggmqtv
t_radio|Artist Radio|Jubin Nautiyal Radio||https://stream.zeno.fm/hktp6atuuy8uv
t_radio|Artist Radio|Badshah ||https://stream.zeno.fm/mhttovf7xygtv
t_radio|Artist Radio|Nusrat Fateh Ali Khan||https://stream.zeno.fm/479zgk9hhbruv
t_radio|Bollywood Hits|Radio Banarasi||https://stream.zeno.fm/pw7nghtau0hvv
t_radio|Bollywood Hits|Radio Jagriti||https://stream.zeno.fm/kgdue4hmffhvv
t_radio|Bollywood Hits|Madhur Sangeet||https://stream.zeno.fm/yv2k0dp18vzuv
t_radio|Bollywood Hits|Euphonic Hindi Radio||https://stream.zeno.fm/zszmz90uz1zuv
t_radio|Bollywood Hits|Goldy Fresh||https://stream.zeno.fm/5qp76a5h3p8uv
t_radio|Bollywood Hits|Bhule Bisre Geet||https://stream.zeno.fm/w0k2z6r25c9uv
t_radio|Bollywood Hits|GOLDY Evergreen||https://stream.zeno.fm/n2fd0edh9k8uv
t_radio|Bollywood Hits|RADIO SAAWARIYA||https://stream.zeno.fm/wymnyx812aotv
t_radio|Bollywood Hits|Radio Tarana||https://stream.zeno.fm/ceumr8uavp8uv
t_radio|Bollywood Hits|Radio Andaaz||https://stream.zeno.fm/7681nkdb0rhvv
t_radio|Bollywood Hits|Rocker Radio Geetmala||https://stream.zeno.fm/du9443htcfhvv
t_radio|Bollywood Hits|RADIO BOLLYWOOD 90s||https://stream.zeno.fm/rm4i9pdex3cuv
t_radio|Bollywood Hits|Radio Rainbow||https://stream.zeno.fm/x4hk2f8eqm0uv
t_radio|Bollywood Hits|Radio puraina||https://stream.zeno.fm/eryjzxpzptptv
t_radio|Bollywood Hits|Taal Radio||https://stream.zeno.fm/cngd2qk67reuv
t_radio|Bollywood Hits|hits bollywood Hindi FM||https://node-14.zeno.fm/rqqps6cbe3quv
t_radio|Bollywood Hits|Hits Of Bollywood||https://node-01.zeno.fm/60ef4p33vxquv
t_radio|Bollywood Hits|Radio namkin||https://stream.zeno.fm/yg1qhsbaqv5tv
t_radio|Bollywood Hits|Radio Retro Bollywood||https://node-22.zeno.fm/g372rxef798uv
t_radio|Bollywood Hits|Classic Radio Legends Only||https://stream.zeno.fm/frkifolbsryuv
t_radio|Bollywood Hits|Bollywood Gold Revivals||https://stream.zeno.fm/0xsvm1nr7a5tv
t_radio|Bollywood Hits|Goldy Cool||https://stream.zeno.fm/3k1fb86tfm8uv
t_radio|Bollywood Hits|Old Hindi Songs||https://stream.zeno.fm/gg93xd8k097vv
t_radio|Bollywood Hits|ZRedio||https://stream.zeno.fm/0xxput979e9uv
t_radio|Bollywood Hits|RADIO HUMSAFAR||https://stream.zeno.fm/szfmr54krc9uv
t_radio|Bollywood Hits|Bollywood Old Hits Radio||https://stream.zeno.fm/1efk8x1cf18uv
t_radio|Bollywood Hits|Radio Navrang||https://stream.zeno.fm/p3zdanqovy2tv
t_radio|Bollywood Hits|Radio Sargam||https://stream.zeno.fm/c9hwuyc8mg0uv
t_radio|Bollywood Hits|Radio Namaste||https://stream.zeno.fm/eapx1hpkehvvv
t_radio|Bollywood Hits|Hindi Geet Radio||https://stream.zeno.fm/a4cxtzdhva0uv
t_radio|Bollywood Hits|Music station||https://stream.zeno.fm/om9jek6w4zstv
t_radio|Bollywood Hits|Bollywood brunch||https://stream.zeno.fm/39mkyw88bshvv
t_radio|Bollywood Hits|The Golden Voice||https://stream.zeno.fm/sgoqws7n8njuv
t_radio|Devotional Radio|Bhakti Sangeet||https://stream.zeno.fm/ut3kgm1vsa0uv
t_radio|Devotional Radio|Bhakti Sagar||https://stream.zeno.fm/lcida9v81nmvv
t_radio|Devotional Radio|Bhajans Radio||https://s5.citrus3.com:8148/stream
t_radio|Devotional Radio|Bhaktiworld||https://stream.zeno.fm/nqvcaqevkx5vv
t_radio|Devotional Radio|Bhagavad Gita||https://stream.zeno.fm/ijklcild1wrtv
t_radio|Devotional Radio|Bhaktisudha||https://n0a.radiojar.com/cfqyfcspcv8uv
t_radio|Devotional Radio|Radio Vedam||https://stream.sssmediacentre.org:8443/vedam
t_radio|Devotional Radio|SHREEMAD BHAGWAD GITA SANSKRIT SHLOKAS||https://stream.zeno.fm/wt3zvx5ccnruv
t_radio|Devotional Radio|Magic of Mahakaal||https://stream.zeno.fm/r463dcxbkg0uv
t_radio|Devotional Radio|Radio Prabhat||https://stream.zeno.fm/2u5wz5p37vzuv
t_radio|Ghazals|Ghazal||https://stream.zeno.fm/fx0nu8sg6ehvv
t_radio|Ghazals|Shaam e Ghazal||https://stream.zeno.fm/9zc25sfe268uv
t_radio|Ghazals|mishalradio||https://stream.zeno.fm/q2suy3q8mg0uv
t_radio|Ghazals|Best Ghazals||https://stream.zeno.fm/1rkrpc4d0k8uv
t_radio|Ghazals|Dil say Dil tak||https://stream.zeno.fm/gun9488tbphvv
t_livetv|DD News|img_tv_ddnews|cSQ7egiOTaA
t_livetv|Sansad TV1|img_tv_sansad|oitmuvq9jo4
t_livetv|Sansad TV2|img_tv_sansad|i60KJNLCDaQ
t_livetv|DD Kisan|img_tv_ddkisan|tMcIOmdzprg
t_livetv|DD India|img_tv_ddindia|5OELrhIb3q0
t_livetv|DD Bharati|img_tv_ddbharti|ogWPCjOXtXo
t_livetv|DD Urdu|img_tv_ddurdu|MiiyaJ18Hrg
t_nav_audio|General Quiz||0|1|2|a|https://archive.org/download/pb-audio-test/123audio.mp3
t_nav_audio|Science Quiz||0|1|3|a|https://archive.org/download/pb-audio-test/123audio.mp3
t_nav_audio|History|General Quiz|1|0|a.png|a|https://www.saregama.com/song/tere-bina-zindagi-se_52616
t_nav_audio|History1|General Quiz|1|0|a.png|a|https://archive.org/download/gulli-danda-premchand/Gulli%20Danda-Munshi%20Premchand.MP3
t_nav_audio|History2|General Quiz|1|0|a.png|a|https://archive.org/download/pb-audio-test/123audio.mp3
t_nav_audio|Chemistry|Science Quiz|1|1|icon_chemistry.png|a|https://archive.org/download/pb-audio-test/123audio.mp3
t_nav_audio|Biology|Science Quiz|1|1|icon_biology.png|a|https://archive.org/download/pb-audio-test/123audio.mp3
t_nav_audio|Physics|Science Quiz|1|1|4|a|https://archive.org/download/pb-audio-test/123audio.mp3
t_nav_audio|Botany|Biology|2|0|icon_botany.png|apdf|https://archive.org/download/pb-audio-test/123audio.mp3
t_nav_audio|Zoology|Biology|2|1|icon_zoology.png|a|https://archive.org/download/pb-audio-test/123audio.mp3
t_nav_audio|Organic|Chemistry|2|1|icon_organic.png|a|https://archive.org/download/pb-audio-test/123audio.mp3
t_nav_audio|Physical Chem|Chemistry|2|0|icon_physical.png|a|https://archive.org/download/pb-audio-test/123audio.mp3
t_nav_audio|Mechanics|Physics|2|1|icon_mechanics.png|a|https://archive.org/download/pb-audio-test/123audio.mp3
t_nav_audio|Thermodynamics|Physics|2|0|icon_thermo.png|a|https://archive.org/download/pb-audio-test/123audio.mp3
t_nav_book|EGeneral Quiz||0|1|2|a|https://cdn.jsdelivr.net/gh/kamleshwebnet/book_html/godan.zip
t_nav_book|EScience Quiz||0|1|3|a|https://cdn.jsdelivr.net/gh/kamleshwebnet/book_html/godan.zip
t_nav_book|EHistory|EGeneral Quiz|1|0|a.png|a|https://cdn.jsdelivr.net/gh/kamleshwebnet/book_html/godan.zip
t_nav_book|EChemistry|EScience Quiz|1|1|icon_chemistry.png|a|https://cdn.jsdelivr.net/gh/kamleshwebnet/book_html/godan.zip
t_nav_book|EBiology|EScience Quiz|1|1|icon_biology.png|a|https://cdn.jsdelivr.net/gh/kamleshwebnet/book_html/godan.zip
t_nav_book|EPhysics|EScience Quiz|1|1|4|a|https://cdn.jsdelivr.net/gh/kamleshwebnet/book_html/godan.zip
t_nav_book|EBotany|EBiology|2|0|icon_botany.png|apdf|https://cdn.jsdelivr.net/gh/kamleshwebnet/book_html/godan.zip
t_nav_book|EZoology|EBiology|2|1|icon_zoology.png|a|https://cdn.jsdelivr.net/gh/kamleshwebnet/book_html/godan.zip
t_nav_book|EOrganic|EChemistry|2|1|icon_organic.png|a|https://cdn.jsdelivr.net/gh/kamleshwebnet/book_html/godan.zip
t_nav_book|EPhysical Chem|EChemistry|2|0|icon_physical.png|a|https://cdn.jsdelivr.net/gh/kamleshwebnet/book_html/godan.zip
t_nav_book|EMechanics|EPhysics|2|1|icon_mechanics.png|a|https://cdn.jsdelivr.net/gh/kamleshwebnet/book_html/godan.zip
t_nav_book|EThermodynamics|EPhysics|2|0|icon_thermo.png|a|https://cdn.jsdelivr.net/gh/kamleshwebnet/book_html/godan.zip
t_rojgarnirman|Rojgar Nirman Year 2020||0|1|||2020|
t_rojgarnirman|Rojgar Nirman Year 2021||0|1|||2021|
t_rojgarnirman|Rojgar Nirman Year 2022||0|1|||2022|
t_rojgarnirman|Rojgar Nirman Year 2023||0|1|||2023|
t_rojgarnirman|Rojgar Nirman Year 2024||0|1|||2024|
t_rojgarnirman|Rojgar Nirman Year 2025||0|1|||2025|
t_rojgarnirman|Rojgar Nirman 30-Dec-2019 to 05-Jan-2020|Rojgar Nirman Year 2020|1|0|रोजगार_और_निर्माण_30-Dec-19_05-Jan-20.pdf|रोजगार और निर्माण, साप्‍ताहिक समाचार पत्र|20191230|https://archive.org/download/pdf-rn/rn_20191230_20200105.pdf
t_rojgarnirman|Rojgar Nirman 06-Jan-2020 to 12-Jan-2020|Rojgar Nirman Year 2020|1|0|रोजगार_और_निर्माण_06-Jan-20_12-Jan-20.pdf|रोजगार और निर्माण, साप्‍ताहिक समाचार पत्र|20200106|https://archive.org/download/pdf-rn/rn_20200106_20200112.pdf
t_rojgarnirman|Rojgar Nirman 13-Jan-2020 to 19-Jan-2020|Rojgar Nirman Year 2020|1|0|रोजगार_और_निर्माण_13-Jan-20_19-Jan-20.pdf|रोजगार और निर्माण, साप्‍ताहिक समाचार पत्र|20200113|https://archive.org/download/pdf-rn/rn_20200113_20200119.pdf
t_rojgarnirman|Rojgar Nirman 20-Jan-2020 to 26-Jan-2020|Rojgar Nirman Year 2020|1|0|रोजगार_और_निर्माण_20-Jan-20_26-Jan-20.pdf|रोजगार और निर्माण, साप्‍ताहिक समाचार पत्र|20200120|https://archive.org/download/pdf-rn/rn_20200120_20200126.pdf
t_rojgarnirman|Rojgar Nirman 27-Jan-2020 to 02-Feb-2020|Rojgar Nirman Year 2020|1|0|रोजगार_और_निर्माण_27-Jan-20_02-Feb-20.pdf|रोजगार और निर्माण, साप्‍ताहिक समाचार पत्र|20200127|https://archive.org/download/pdf-rn/rn_20200127_20200202.pdf
t_rojgarnirman|Rojgar Nirman 03-Feb-2020 to 09-Feb-2020|Rojgar Nirman Year 2020|1|0|रोजगार_और_निर्माण_03-Feb-20_09-Feb-20.pdf|रोजगार और निर्माण, साप्‍ताहिक समाचार पत्र|20200203|https://archive.org/download/pdf-rn/rn_20200203_20200209.pdf
t_rojgarnirman|Rojgar Nirman 10-Feb-2020 to 16-Feb-2020|Rojgar Nirman Year 2020|1|0|रोजगार_और_निर्माण_10-Feb-20_16-Feb-20.pdf|रोजगार और निर्माण, साप्‍ताहिक समाचार पत्र|20200210|https://archive.org/download/pdf-rn/rn_20200210_20200216.pdf
t_rojgarnirman|Rojgar Nirman 17-Feb-2020 to 23-Feb-2020|Rojgar Nirman Year 2020|1|0|रोजगार_और_निर्माण_17-Feb-20_23-Feb-20.pdf|रोजगार और निर्माण, साप्‍ताहिक समाचार पत्र|20200217|https://archive.org/download/pdf-rn/rn_20200217_20200223.pdf
t_rojgarnirman|Rojgar Nirman 24-Feb-2020 to 01-Mar-2020|Rojgar Nirman Year 2020|1|0|रोजगार_और_निर्माण_24-Feb-20_01-Mar-20.pdf|रोजगार और निर्माण, साप्‍ताहिक समाचार पत्र|20200224|https://archive.org/download/pdf-rn/rn_20200224_20200301.pdf
t_rojgarnirman|Rojgar Nirman 02-Mar-2020 to 08-Mar-2020|Rojgar Nirman Year 2020|1|0|रोजगार_और_निर्माण_02-Mar-20_08-Mar-20.pdf|रोजगार और निर्माण, साप्‍ताहिक समाचार पत्र|20200302|https://archive.org/download/pdf-rn/rn_20200302_20200308.pdf
t_rojgarnirman|Rojgar Nirman 09-Mar-2020 to 15-Mar-2020|Rojgar Nirman Year 2020|1|0|रोजगार_और_निर्माण_09-Mar-20_15-Mar-20.pdf|रोजगार और निर्माण, साप्‍ताहिक समाचार पत्र|20200309|https://archive.org/download/pdf-rn/rn_20200309_20200315.pdf
t_rojgarnirman|Rojgar Nirman 16-Mar-2020 to 22-Mar-2020|Rojgar Nirman Year 2020|1|0|रोजगार_और_निर्माण_16-Mar-20_22-Mar-20.pdf|रोजगार और निर्माण, साप्‍ताहिक समाचार पत्र|20200316|https://archive.org/download/pdf-rn/rn_20200316_20200322.pdf
t_rojgarnirman|Rojgar Nirman 11-May-2020 to 17-May-2020|Rojgar Nirman Year 2020|1|0|रोजगार_और_निर्माण_11-May-20_17-May-20.pdf|रोजगार और निर्माण, साप्‍ताहिक समाचार पत्र|20200511|https://archive.org/download/pdf-rn/rn_20200511_20200517.pdf
t_rojgarnirman|Rojgar Nirman 18-May-2020 to 24-May-2020|Rojgar Nirman Year 2020|1|0|रोजगार_और_निर्माण_18-May-20_24-May-20.pdf|रोजगार और निर्माण, साप्‍ताहिक समाचार पत्र|20200518|https://archive.org/download/pdf-rn/rn_20200518_20200524.pdf
t_rojgarnirman|Rojgar Nirman 25-May-2020 to 31-May-2020|Rojgar Nirman Year 2020|1|0|रोजगार_और_निर्माण_25-May-20_31-May-20.pdf|रोजगार और निर्माण, साप्‍ताहिक समाचार पत्र|20200525|https://archive.org/download/pdf-rn/rn_20200525_20200531.pdf
t_rojgarnirman|Rojgar Nirman 01-Jun-2020 to 07-Jun-2020|Rojgar Nirman Year 2020|1|0|रोजगार_और_निर्माण_01-Jun-20_07-Jun-20.pdf|रोजगार और निर्माण, साप्‍ताहिक समाचार पत्र|20200601|https://archive.org/download/pdf-rn/rn_20200601_20200607.pdf
t_rojgarnirman|Rojgar Nirman 08-Jun-2020 to 14-Jun-2020|Rojgar Nirman Year 2020|1|0|रोजगार_और_निर्माण_08-Jun-20_14-Jun-20.pdf|रोजगार और निर्माण, साप्‍ताहिक समाचार पत्र|20200608|https://archive.org/download/pdf-rn/rn_20200608_20200614.pdf
t_rojgarnirman|Rojgar Nirman 15-Jun-2020 to 21-Jun-2020|Rojgar Nirman Year 2020|1|0|रोजगार_और_निर्माण_15-Jun-20_21-Jun-20.pdf|रोजगार और निर्माण, साप्‍ताहिक समाचार पत्र|20200615|https://archive.org/download/pdf-rn/rn_20200615_20200621.pdf
t_rojgarnirman|Rojgar Nirman 22-Jun-2020 to 28-Jun-2020|Rojgar Nirman Year 2020|1|0|रोजगार_और_निर्माण_22-Jun-20_28-Jun-20.pdf|रोजगार और निर्माण, साप्‍ताहिक समाचार पत्र|20200622|https://archive.org/download/pdf-rn/rn_20200622_20200628.pdf
t_rojgarnirman|Rojgar Nirman 29-Jun-2020 to 05-Jul-2020|Rojgar Nirman Year 2020|1|0|रोजगार_और_निर्माण_29-Jun-20_05-Jul-20.pdf|रोजगार और निर्माण, साप्‍ताहिक समाचार पत्र|20200629|https://archive.org/download/pdf-rn/rn_20200629_20200705.pdf
t_rojgarnirman|Rojgar Nirman 06-Jul-2020 to 12-Jul-2020|Rojgar Nirman Year 2020|1|0|रोजगार_और_निर्माण_06-Jul-20_12-Jul-20.pdf|रोजगार और निर्माण, साप्‍ताहिक समाचार पत्र|20200706|https://archive.org/download/pdf-rn/rn_20200706_20200712.pdf
t_rojgarnirman|Rojgar Nirman 13-Jul-2020 to 19-Jul-2020|Rojgar Nirman Year 2020|1|0|रोजगार_और_निर्माण_13-Jul-20_19-Jul-20.pdf|रोजगार और निर्माण, साप्‍ताहिक समाचार पत्र|20200713|https://archive.org/download/pdf-rn/rn_20200713_20200719.pdf
t_rojgarnirman|Rojgar Nirman 20-Jul-2020 to 26-Jul-2020|Rojgar Nirman Year 2020|1|0|रोजगार_और_निर्माण_20-Jul-20_26-Jul-20.pdf|रोजगार और निर्माण, साप्‍ताहिक समाचार पत्र|20200720|https://archive.org/download/pdf-rn/rn_20200720_20200726.pdf
t_rojgarnirman|Rojgar Nirman 27-Jul-2020 to 02-Aug-2020|Rojgar Nirman Year 2020|1|0|रोजगार_और_निर्माण_27-Jul-20_02-Aug-20.pdf|रोजगार और निर्माण, साप्‍ताहिक समाचार पत्र|20200727|https://archive.org/download/pdf-rn/rn_20200727_20200802.pdf
t_rojgarnirman|Rojgar Nirman 03-Aug-2020 to 09-Aug-2020|Rojgar Nirman Year 2020|1|0|रोजगार_और_निर्माण_03-Aug-20_09-Aug-20.pdf|रोजगार और निर्माण, साप्‍ताहिक समाचार पत्र|20200803|https://archive.org/download/pdf-rn/rn_20200803_20200809.pdf
t_rojgarnirman|Rojgar Nirman 10-Aug-2020 to 16-Aug-2020|Rojgar Nirman Year 2020|1|0|रोजगार_और_निर्माण_10-Aug-20_16-Aug-20.pdf|रोजगार और निर्माण, साप्‍ताहिक समाचार पत्र|20200810|https://archive.org/download/pdf-rn/rn_20200810_20200816.pdf
t_rojgarnirman|Rojgar Nirman 17-Aug-2020 to 23-Aug-2020|Rojgar Nirman Year 2020|1|0|रोजगार_और_निर्माण_17-Aug-20_23-Aug-20.pdf|रोजगार और निर्माण, साप्‍ताहिक समाचार पत्र|20200817|https://archive.org/download/pdf-rn/rn_20200817_20200823.pdf
t_rojgarnirman|Rojgar Nirman 24-Aug-2020 to 30-Aug-2020|Rojgar Nirman Year 2020|1|0|रोजगार_और_निर्माण_24-Aug-20_30-Aug-20.pdf|रोजगार और निर्माण, साप्‍ताहिक समाचार पत्र|20200824|https://archive.org/download/pdf-rn/rn_20200824_20200830.pdf
t_rojgarnirman|Rojgar Nirman 31-Aug-2020 to 06-Sep-2020|Rojgar Nirman Year 2020|1|0|रोजगार_और_निर्माण_31-Aug-20_06-Sep-20.pdf|रोजगार और निर्माण, साप्‍ताहिक समाचार पत्र|20200831|https://archive.org/download/pdf-rn/rn_20200831_20200906.pdf
